est_theta_pa,est_theta_ran,est_theta_or,avg_rt_ran,is_at_risk
1.4752913741254734,0.733765178768494,0.15542257039613006,8.595324828492581,1
1.4752913741254734,1.0999772220181474,-0.23539857112138346,8.567989757378283,1
0.11943541263484453,0.8832840253831172,0.5178490427202287,2.3197547426535183,0
1.4752913741254734,1.5542886921539312,0.8814250003303004,2.5346244302387206,0
0.7310911222083731,-1.5396911945239273,0.8814250003303004,4.7198378120183815,1
0.8874305723733384,1.0999772220181474,0.860439448248824,8.588861033723125,1
0.9444383909196402,-0.37698963778111116,1.2360420174974711,9.032819424154772,1
-0.3707257142280651,0.7333459290415769,1.2360420174974711,2.197914132677323,0
-1.6393551590976336,1.5542886921539312,0.8814250003303004,2.502866509709249,1
-1.0941882936150555,1.5542886921539312,1.2360420174974711,2.4810354671858166,1
-0.5990579041578015,0.8832840253831172,1.2360420174974711,7.8823698233056785,1
-1.0091052548820911,1.5542886921539312,0.30826164079071516,2.302817349741755,1
-1.1416126810804081,-1.5396911945239273,0.8814250003303004,4.1450315952609404,1
-1.6393551590976336,-1.5396911945239273,0.8814250003303004,5.792202723522171,1
-0.39668130065495755,0.7436487527824487,1.2360420174974711,8.797344475811357,1
1.4752913741254734,1.0999772220181474,0.8814250003303004,2.2520501425599293,0
0.9444383909196402,1.0170106285607843,-0.4282475369859162,2.228749239513311,0
-1.6393551590976336,0.9986702880409621,-0.23539857112138346,2.728204235980783,1
-1.6393551590976336,-1.048563116802352,0.8814250003303004,4.29039993939586,1
0.6709113008416876,-1.1391219793814404,0.7067529571656247,4.999780522657005,1
1.4752913741254734,0.9986702880409621,0.8814250003303004,1.786924677386623,0
0.7310911222083731,1.5542886921539312,0.8814250003303004,2.24023305413298,1
-1.6393551590976336,-1.5396911945239273,-0.23539857112138346,5.092430229569173,1
-1.179343786807516,1.0767951753448861,1.2360420174974711,2.712749753025092,1
0.7594600921464822,-1.1410252166978863,0.5357402165521354,5.056544139065595,1
0.9444383909196402,-1.168740975433043,0.4841501044158609,2.8019667522193883,0
0.8061890794095544,0.6364963993311783,1.2360420174974711,8.390492025825742,1
1.4752913741254734,0.7437548604897429,0.3777233880936132,8.935318734824428,1
0.9444383909196402,-1.168740975433043,1.2360420174974711,8.742716119896658,1
1.4752913741254734,-0.44958575172984944,-0.10595821597338861,8.983898237802501,1
-1.129081835900525,-1.048563116802352,-0.23539857112138346,4.036634775339116,1
-1.6393551590976336,0.7437548604897429,1.2360420174974711,2.7423161141272256,0
-1.1416126810804081,1.5542886921539312,0.8814250003303004,2.0554201298506682,1
0.9444383909196402,-0.03772129890662679,0.9846584774184169,2.95685459109013,0
0.9444383909196402,-0.3619917937614778,1.2360420174974711,8.80917881089087,1
-1.1416126810804081,-1.5396911945239273,0.8814250003303004,6.432708137790193,1
